pos	Excellent service and food.  Best tex-mex in the valley.
neg	i called them and they wanted to charge $30 for fingerprints!!!!!  What a joke.  I found a place on the other side of the air park who did it for $10.  Caveat Emptor!  If if could give them a zero rating I would have.  On the other side of the airpark off of Greenway-Hayden loop is Global Pi Security.  $10 for prints. Their address is 7807 East Greenway road suite 9 Scottsdale Az.  globalpi-security (dot) com.  Good luck.
pos	This store has the most pleasant employees of any Forever 21 I have ever been to. The girls are always smiling and they take the time to esquire if you need help. The other day I went in and an employee spent over 10 minutes helping me locate a particular skirt my sister wanted for Christmas.
neg	Just called at 9:45 to ask when they were open until. Woman said they were already closed but website says open until 10 pm. Really?? Obviously don't care about patronage...mexican is a dime a dozen in the new NEW Mexico...no thanks. Next!
pos	I love cupcakes. Its true. I really do. I have waited in an hour long line outside of Magnolia Bakery in NYC to experience the bakery that started the cupcake craze. That said if there is a good cupcake to be had I'm on my way to experience it. I must note- that I am not a fan of Sprinkles; as I think they are overly dry and waayy too hyped.  We just ordered two dozen different flavors from Mind Over Batter to celebrate our August birthdays (its a tradition we do once a month from baker's around town). Because of my love for all thinks coffee- I got the Carmel Mocchiato. Let me just say- i wished I took a picture. But I couldn't help but to dive in. Mocha Buttercream frosting-piled high crushed coffee toffee and carmel drizzle.   I also heard rave reviews from the office about the Birthday Cake and the Chocolate Red Velvet. The one I most want to try is the Lemon Drop (because I love lemon).  I'll be back in very soon to check out more flavors and cake pops.
neg	I am leaving this store angry and can't resist writing a review!   The staff is incredibly useless....if you can actually find someone to help you. The store is huge with very little signs to guide you. Therefore I always wander aimlessly looking for the one simple thing I stopped in for (even though I tell myself I will never go back) with no one to help me.   Today they were out of an item I bought last week and need more of to finish my project. I asked the only 100 year old lady I could find to check the back and she told me they have nothing in back and to ask customer service. The lady at customer service was actually a reasonable age and when I asked her to call the Indian Bend store she handed me their number and said \"well you can call them\". I stormed out soooo mad and this time I promise to never go back. Hobby Lobby or Michaels is worth the drive!!!
pos	I love this place! Everything about it! The great food the grocery section the cramped seating (it gives character). It all goes together perfectly. Haven't found one bad thing yet:)
neg	New N. Scottsdale location Baaaaaaad!  The were 10 staff members milling around and there was no manager on sight.  $10.00 for a mediocre burger with an uncooked tasteless bun not large enough to encompass all the arugula.  They forgot the sauce which apparently is the main ingredient.  The upgrades are ridiculous.  $1.00 here for cheese on an already \"well priced\" burger (btw Flemings blue cheese/bacon burger $6 best in town) $500 here for fries.  C'mon.  And it's the same two hispanic guys who don't have any idea about chef inspired food cooking in the kitchen as every other restaurant there is no chef For the price you want to see the chef/owner representing especially at a new location and you want competent staff who treats you as #1 and not their conversing with the other staff members as #1 and you want to enjoy what is supposed to be one of the best burgers in town!  What a disappointment.  The lack of top down management care and supervision carries through in all elements of the poor experience.  Take a pass.
pos	Best Chinese food in the Valley. As others have said salad dressing is addictive as IS available to take home in containers. Shrimp dishes are outstanding with large plump high quality pieces of shrimp. I have never had even an average dish here. Go and enjoy!
neg	I wrote a less than stellar review about this place some time ago and decided that my prior awful experience might have been a fluke and as I love great BBQ decided to give them another go .....  I was right the first time!  As before the food was ho-hum at best the prices too high vs the product quality but the death blow to me was once again their customer service or shall I say lack of customer service?  We had to ask the bartender if we could get a drink (That's odd) and all the wait staff acted like they were doing us a favor by waiting on us.  To top it all off they had little to no air conditioning so it was brutal to sit through a combination of bad food crummy service and high heat!!!  For me this place is officially off the books and we sure won't be back. Lesson # 1: \"Your in the service industry try and acy like it\"  As a BBQ fan I'll try elsewhere ...............
pos	Here's the deal. I said I was done with OT but a friend told me the management had changed and it was worth another shot.   My friend was right.  Everything I had a problem with before was remedied. I went in unannounced didn't tell anyone about a previous bad experience and I was given some of the best service I've received in town. When we went in we were sat quickly and tended to very well for our entire visit.  No texting employees no indifferent waitstaff. The chef was in the food window expediting food making sure it went out promptly and correctly. Not only was our server attentive but there was a team service atmosphere and other servers came by our table when we had empty drinks debris on the table etc.   The decor has been refreshed and although I didn't dislike the decor originally it is definitely an upgrade as well. Now its much cleaner but still maintains the character that was part of its charm before.   Props to the new management. Well done. I'll be back.  PS - forgot to order side syrup. Curious to see if they still charge $2.
neg	Groupon rip-off. Small salad three extremely small plates of mediocre pasta desserts that cloyed the palate. All for an advertised value of $90. Will NEVER return.
pos	Have alread posted a review but had to add that a friend at work ordered vegan chocolate cupcakes for my birthday and they were sooooooo delicious!! All my nonvegan coworkers LOVED them.
neg	I found Lisa G's while driving through phoenix with a friend. The exterior looked promising and we prepared ourselves for a treat. We were in for a a shock! We ordered the antipasto plate and while there were serious issues with it it turned out to be the best thing we were served. I ordered the chicken rolatini (the special of the day) and it was just plain bad! The chicken was dry and under seasoned the Rosemary potatoes were soggy  and the veggie medley  (squash corn green beans etc.) was over cooked and the juices spilled over into the potatoes. It was one of the worst $17 meals that I have ever had! My friend ordered the veggie salad and it was one literal hot mess. Just horrible food! I see that others had the mini burgers and bowl of balls and found them to be tasty. I wish I had ordered those. As it is this is one place I would never revisit or recommend to a friend!
pos	The BEST SPORTS BAR in chandler hands down!! A great place to meet friends and even bring the kids!! The owners are always around to ensure ur experience!! TV's everywhere if you love sports and beer this is the place for you!! The nob has events all week and food specials to go along... the ribs are amazing!! however the GYRO is good as it gets!! The best gyro in the valley you can write that one down!! and the wings... once you pop u just cant stop!!  HOB NOB SPORTS BAR & GRILL cheers to you!!
neg	I purchased the Enotria groupon when it was released last year and had a horrible experience at the restaurant.  1) I ordered a cheese platter. The platter was very much overpriced at over $18.00. The most problematic thing is that Enotria ordered the food from another restaurant on Mayo Blvd and had it delivered to them. The same is true with Pizza. If you order pizza there it will be delivered from another restaurant in the Mayo shopping plaza. Enotria is taking a significant markup on the food because they are paying another vendor for it. AVOID THIS!!  2) Another disturbing aspect of the visit was that we were served disproportionately small portion because we were using a groupon. We ordered two glasses of red wine. The waiter (who also happened to be the owner) served us a glass that was 1/3 of what is typically served.  The only positive aspect of Enotria is that they have a good selection of wines. To be sincere you are much better off going to a more reputable establishment in the area like White Chocolate Grill.  Oh also keep in mind that the current owner bought the restaurant over a year ago. It has changed ownership several times and the overall quality is suffering because of this.  AVOID.
pos	Beautiful restaurant! Terrrific service!   Wonderful fresh and authentic cuisine - what more can I say but don't miss the Carpaccio!
neg	please please please do not stay here!  i never do these reviews but i feel obligated to save someone the time and money and self respect by writing this review! the customer service is soooo soooo poor!! after having almost 500.00 held on my charge card after i checked out i called to find out why this charge was on my account.  i was hung up on and after calling back was repeatedly hung up on and refused to provide his name to me or his managers name! i told him i work at a four star hotel and casino in las vegas (which i do). he called me a liar! .. and as of right now still out 500.00! what establishment hangs up on their guests? this guy should sit through some of the forbes training i have received! what if i was a shopper?  do not stay here! save your money! they only received one star because you have to provide a rating.   aside from the horrible customer service they stuck me with a 50 penalty fee when i had to change locations. that wasnt great but whatever the pictures do not resemble the motel. the \"game room\" is not a game room.  its a room with an atari in it.  the pool was small and dirty and if you like noise all night while you are trying to sleep you can count on it here.  all these things i could get over. however the customer service the man (i cant even say gentleman) on the phone was horrible and penalty should follow. he is an embarrassment to all of us who work in guest services.  do not stay here! you would have a better stay in a box outside on a corner. i should have known better for such an inexpensive place but i was hoping if we cut back on the hotel we could spend extra money with the kids doing activities and going places... wrong! you get what you pay for... and worse!
pos	I've always been treated well @ D'ambrosio's despite my not exactly being 'N Scottsdale plastic'. :)
neg	I had such high expectaions after reading reviews but I was so disappointed.  The food was not good the service was awful.  They got all of our orders mixed upo. Will never go back and cannot recommend this place.  PS  one dish was good and some enjoyed the soup.  There are 100 places I will visit before returning to this place.
pos	Ben & Jerry's is still the best chain ice cream shop! The employees are always helpful and polite and their flavors are just outrageous! The smell of the waffle cones and waffle bowls wafts out the doors as you walk by and you can't resist. Whether you go for new flavors or classics like Cherry Garcia and Phish Food you can expect the most flavorful ice cream with the perfect consistency.
neg	If you want a school that cares more about your financial aid money than you this is the school for you. Education is horrible. If you are a democrat don't speak your mind; you will be considered a reject from day one. I got 100\% on my graduate papers and think I did not contribute anything to the fields. This institution is a joke.
pos	Did you know that Malee's on Main offers cooking classes!?  They offer them twice a month during tourist season and once per month during the rest of the year.  I attended two weeks ago and it was OUTSTANDING!  Not only did we learn to cook Thai (which incidentally it was significant to learn that Thai gets its flavor by layering is sauces) but we were given the recipes for some of the signature dishes served tastings a meal and wine pairings and we were even given goody bags.  It was a great way to spend a Saturday afternoon with another foodie!
neg	My husband and I went there for our first time today. What a mistake. First of all the ladies bathroom had no soap or paper towels to wash/dry your hands. My husband had the steak sandwich and I had the chicken ranch. There was so little meat on the sandwiches that we were perplexed when we were finished.  The inside trash was overflowing. I have been sick to my stomach the last hour....never again.
pos	Even though I've rarely had anything else on their menu except for hummus I highly recommend this little greek hot spot. They have tons of regulars because the food keeps them coming back. The hummus is to die for (it only comes with one pita however so I always order 2-3 extra). I have also tried their veggie gyro which is great. I have brought many meat-loving friends here and I've never heard anything but great things about their experience with their food.   The staff is completely Greek. They are friendly in their own unique kind of way. Because I usually saunter in with a drink from Starbucks (same parking lot) the female owner assumes I work there and she always asks me how business is going at SB. I corrected her the first few times but she continued to ask so now I just keep it going and tell her it's going great but that I hate my job (because I'm assuming I would if I worked there). I love her personality...very intense. Never smiles even when a smile would be just right. But she is still very kind. Always look forward to seeing her and eating her food.
neg	I will make this real easy for you.   Just go to in-and-out Burger if you don't want to feel gross and poor.
pos	I came here hoping to catch brunch but I guess it ends at 11:30am or 12pm. Luckily the lunch menu looked just as tasty. We ordered the Luau pulled pork sandwich (the jalapeno cole slaw gives it a nice kick) and the Monte Cristo (french toast instead of regular bread slices = delicious). Service was friendly and attentive. The dining area is decorated like a household- very comfortable and clean.
neg	\"The office space layout presentation gets 5 stars the customer service you receive from the employees at Corporate Office Center is a negative 10. They will scare your clients off scare your own staff and make your life a living hell. Their office locations and space is beautiful but if a say a client shows up at a time other than their scheduled time they will be told to leave. They will be told you don't provide any services at the locations and if anyone could single handedly ruining your professional image Corporate Office Centers can do this for you! BE AFRAID!!!! They are dedicated to working against not with you.\"
pos	My husband and I enjoyed a \"staycation\" here for my birthday. We had an amazing time! We took advantage of the great happy hour specials at the poolside bar and at the Sangria bar. The Sangria bar had billiards and a card table. They also had a wonderful Happy Hour menu where everything is $5. Excellent hamburgers and margaritas. We enjoyed a beautiful  dinner at Palm Court and a breakfast buffet at Vista Verde. We took advantage of the free bike rentals and the exercise facility. The staff was amazing and very accommodating. They have definitely earned our business and will refer our friends.
neg	Door clearly says drive-thru open 24 hours and lobby till midnight. Drove up at 10:30 and was told the lobby was closed...lame...
pos	Okay if you actually like the taste of good whole foods and fresh ingredients this place is an Oasis of goodness. If your looking for a place that says they make natural foods but uses 2nd rate ingredients and comes up with recipes to hide the fact by using spices to cover it up your better off going somewhere else. My family took me here when we were visiting and it is wonderful. I had the Pesto Presto sandwich and it was divine! I also tried my family's strawberry fields salad and Arizona rolls. They were all really good. The vegetables were fresh and high quality and the price for the portion and quality was a good price. I was amazed that they had a couple of options for people on the raw foods diet. The juices are different but surprisingly refreshing. This place is a great example that eating well and health can be tasty and satisfying.
neg	Coffee-meh. Not great not horrible. Scone-dry. Service-ridiculously slow. The night we were there (8/11) the owner came and asked a group of people (who were clearly having some sort of meeting) to stop talking because they were \"disturbing the guitar player.\" Chased 8 paying customers (at least I assume they were paying customers; they all had drinks) out the door. Weird!! Don't think I'll be going back.
pos	Just perfect !!!  For what it is!!!  Down to the Edison light bulbs from rejuvanation!!
neg	I would've gone 2 stars if I were more forgiving. I could reason that it was the end of the day that a big crowd of wayward children had just come through or that a hurricane had blown out the back of the restaurant. But then I tasted it.  It looks as if Yogurtini is pretty well-loved around these parts and I'm sorry to report otherwise. It's was like a bomb had gone off. The tables were filthy the machine handles were all gunked up there was assorted debris on the floor. The two teenagers working were too busy gossiping about who knows what to do their jobs. When we walked in there were a few customers sampling flavors among the ruins with no employees in sight. We grabbed some sample cups from the register and dodged napkins and froyo puddles (and other customers) to try some different flavors. The levers are the type that if you pull just a bit too far you make a mess all over your hand especially when trying to squirt a tiny bit in a sample cup. This mess is then added to the greater mess of everyone else attempting this same operation and no-one attempting to clean it up.  The stuff was real overpowering to where instead of tasting like what it was supposed to taste like it was bordering on medicine or like a bad imitation of what it was supposed to be. Like cheesecake doesn't taste like that good cheesecake anyway... And neither does cake batter or banana. Where did the yogurt part go? And how do you screw up cookies and cream exactly? The two that were the best (and most edible) were the Irish mint and the red velvet and that's what we mostly ended up with.  The decor didn't add to our experience. Everything is a mint green but it doesn't come off as retro or even minty but more like dated and hospital-like. Some people really like it but I found it unappetizing.  A surly teenager magically appeared as we approached the register only to disappear again soon after we paid. We sat down at a dirty table and dealt with our choices while the two teens again made an appearance half-mopping-half-attempting-to-clean while chattering back and forth about their dating woes. We finished our yogurt but both strongly considered abandoning the whole affair.  I very well could have walked into Yogurtini at the worst possible time on the worst possible day with all the factors stacked against them but I won't be returning to find out if this was the case.
pos	It's a beautiful day.  Clear sky and around 65 degrees in the late morning!  What to do?  My little guy had been riding his bike without training wheels.  Woo-hoo!  Is he ready to go on a dirt trail?  We're gearing him up to go mountain biking up North.  Hubby suggested Riparian Preserve.  It was an excellent choice.    \"This is awesome!\"  my little one exclaimed as he bounced up and down on the trail.  Then he'll just stop right in front of me without warning.  Five year olds get distracted so easily.  \"Is that a wasp?  Look at that hover fly!  What kind of ant is that?  What kind of beetles live here!\"  asks my little future entomologist.   We'll be taking some tours and classes the Riparian offers soon!  My little one did bite the dust several times due to some excessively gravelly paths.  He learned to either walk his bike over or slow down a bit.  Such a sport!  \"Let's come back here again.  That was fun!\"  It was fun for us too!  We're so lucky we live not far from here.  It is a very well maintained park.  As it gets hotter we would walk and feed the ducks in the morning and spend the rest of the time in the Regional Library.  I highly recommend you check this place out.
neg	The 3 employees were so busy talking to each other they couldn't remember what we ordered kept having to ask and still didn't get it right.  In the midst of the three employees continuing in their personal chaos my husband finally said \"ok time out! I'm the customer.  Make our sandwiches and then take care of your issues.\". They stopped for a split second all three looked at us then they actually IGNORED us finished their conversation then finished our sandwiches.  We were the only ones in there and we really were shocked!  Good thing I like avacado because it ended up on my sandwich & I didn't order it and after telling the girl she said \"I thought you said...\". Still had the order wrong!  Whew!
pos	The Thai menu is totally amazing!  I had the Panang; and the coconut curry was to die for.  I have been mistakenly driving past this wonderful place for a year.  Do yourself a favor try Na Rai you will be so pleased  you did.  They have a lunch menu as well.
neg	This place was the worst place to EVER live! I lived here from Aug 2010 to may 2011 i was always in the office see when the grates would be fixed?? the office always gave me the run around very rude. You would think after the gun shoots assaults and car break ins that they would fix the gates but nope and to this day they still aren't fixed. When we moved in they said they would be fixed in a week and they lied.  Also the gym is huge but NONE of the equipment works! living here was SO gross! nothing worked our neighbors are Mexican thugs doing drug cat calling at anything that walks it was gross. I hated living here!    But the worst part was a few weeks ago we get a call from collections saying we owe Scottsdale Springs $300 bucks over 10 months after moving out! I called them up like wtf and they were SO rude said too bad pay it or your credit score will hurt we even gave a fowarding address and we NEVER got a letter in the mail about any damages. They claim we never gave them a forwarding address which is bull.   I really hope people read these reviews i would hate to see anyone else scammed by this god awful company!
pos	Tiffany @ the chanel counter.  Tana in the lingerie department.   these are my go-to girls for everything. i bring all of my purchases to them bc they are THAT much better than everyone else. except shoes because the shoe people know how to work that confusing back shoe room.   but everything else: make up accessories clothes....all to one of these girls. i recommend you only work with them as well :)
neg	After several hundred professional massages over the past 20 years I encountered today a first -- a massage therapist who explained that she could not do a massage involving any but mild pressure using her hands. It was an issue of \"protecting the thumbs.\" When I told her I didn't like forearms and elbows she explained that she'd never worked without using her forearms (and I assume her elbows too). After just five minutes when I asked for more pressure she suggested we stop the massage -- that she wasn't the \"therapist for [me].\" She was right. What are they teaching these people these days and why doesn't an excellent outfit like LifeTime Fitness insist on better skills among its massage staff? I won't offer her name but if considering a massage at this establishment I suggest Casie as the only therapist here worth the money.
pos	Yeah it was good. My wife & I went with 2 other foodie couples who are good friends for our monthly \"side dish\" function.  The food was all fantastic.  All 5 of the other people in our group were drinking martinis which they all said were very tasty as well but at $12-$16 per I'm a little put off.  I'm more of a beer guy anyway so I had a couple of craft-brews that are not available everywhere and then settled on a Firestone DBA -- a very very tasty beer -- and had several of those.  Great food great booze club music atmosphere is pretty cool. Outdoor area is excellent. Felt like an idiot when I had to ask where the mens room was only to turn around and find that the huge wall of a door was right behind me and said \"he\" in huge letters on the bottom of the door.  Oh and then (6 or 7 strong beers into the evening) I found that the mirror next to the (only) urinal in the mens room misled me into believing there was a second urinal which I tried unsuccessfully to walk to.  Why is that guy walking directly toward me?  Oh it's me.  In the mirror. Dumbass.  So then (after relieving myself in the actual urinal) I go back out to the table to tell the story about trying to use the urinal in the mens room that doens't exist and somebody else says \"yeah the same fucking thing happened to me too!\" so I don't feel like such a dumbass anymore.  Fun night.
neg	While the menu looked promising have no idea if the food is any good since the hostess failed to even acknowledge our presence when we walked in the door.   We patiently stood there for several minutes while she walked around us to greet and seat two other parties.   Since we were still unable to get her attention  we left and went to Tommy Bahama across the street.
pos	I love this place! I love that it's to-go only (no 3 hour waits like Pizzaria Bianco) and the mozzarella is mouth watering.  Please try the mozzarella tomato basil sandwich. You won't regret it!
neg	When I was growing up we called this the canal. In other parts of town it is still called the canal. In some places people actually fish from it. I think they die right after they eat their catch which is why you don't see them very often. Over the years you periodically hear about dead bodies being found in the canal as well.  Google it.  What is so annoying about this is that Scottsdale is trying to make it seem like this isn't the same heinous canal that's always been there. When I heard about the development around the Scottsdale Waterfront I couldn't figure out what they were talking about. What water? Then I started cracking up when I found out it was the canal.  Come on Scottsdale you can put a dress and lipstick on a pig but it is still a pig. You are not fooling anyone.
pos	Ice Ice Baby... Ice Ice Baby...  All right stop collaborate and listen; Ice Now is here and it's got my attention  Make some drinks - not warm but frosty; And believe me when I say they are not costly Will it ever melt? yo I don't know. Give them a call and they'll show To the extreme I yelp like a sandal; Ice your drinks and get lit like a candle ... Ice ice baby  PS - not sure where the sandal line came in but writing a review in lyric form is a challenge!  This is the best I can do for now...  Need ice for an event?  Call Ice Now! They offer free delivery and their pricing is surprisingly cheap.  And good luck getting the Ice Ice Baby lyrics out of your head... (sorry)!
neg	Service was slow and horrible. Got the steak and eggs.  Steak was half fat. Waiters response was \"Oh!  We have a new supplier\". He didnt take it back and charged us any way. Eggs were cold. Stay away from this place for eating. Bar looked happening.
pos	I love Dr. Scott!! He is the funniest doctor I've ever met and he makes me feel good too! Dr. Scott is always willing to bend over backwards to make sure you are provided the best service and treatment possible. The massage therapists rock too! I will be a lifelong patient of Integrated Chiropractic.
neg	Wow! I can't believe this place gets so many good reviews.  I was hauled here once by co-workers looking for a cheap meal. But how much value does your lunch dollar have when you don't even want to eat the food? Dry and sticky rice; \"white meat chicken\" unidientifiable as such and a sweet glaze that provided the only flavor. Quite frankly it was disgusting and none of the dishes my co-workers had looked any better (though they seemed to be fine with them). I should know to stay away from restaurants that have pictures of their menu items on the wall. The one star is only for the fast and friendly service.
pos	Total wine totally takes a crap on Bev Mo. This store has everything! The employees are also very knowledgeable. The other day we went in and my husband insisted I try red wine instead of sticking to my usual Riesling (I don't like change). So we asked one of the employees and he asked me a few questions then suggested a bottle of Malbec. The Malbec tasted amazing! I was so happy. For those of you who don't know it's not only wine! You can find everything else. Total wine has helped us stock our bar and entertain our guests. Also don't forget to chill your bottles before you leave!
neg	This was a terrible experience.  You can not reach anyone via phone you have to book online which I did and also requested a phone call.  I rcvd no call and had an email in my email confirming a time for cleaning.  I requested a call then and got a reply stating someone would call me in 15 mins.  Still no call.  The cleaners arrived & I had someone let them in.  When I returned they were to clean the bathrooms & they were TERRIBLE TERRIBLE!  The sinks were dirty with tooth paste splatters on sink the inside of the shower had brown marks from some sort of un rinsed product.  I am so unhappy about this.  I have tried to reach them every day since & have not recieved a call back from a voice mail or email.  DO NOT USE THIS COMPANY THEY ARE AWEFUL!
pos	Try the Moroccan Chicken on the low calorie menu.  I was really surprised at how great it is.
neg	So the food at this place is good. Well the sliced turkey sud. But when it came to delivery and internet ordering. Oh my god the incompetence of these people. After and hour 15 mins after the food was suppose to be delivered (the order was 2 turkey subs and garlic cheese bread.) I called and was told that there was no delivery guy and if i can come pick it up that they would knock off 25\%. But the foods not ready yet how long does it take to make 2 subs. So i pick up the goods and damned if i didn't check the bag they didn't give me the 2nd sub. Ugh they never checked the order. If you have online ordering  you need to follow though. So with a second phone call and a second trip to the place and 2 hrs after the original order i FINALLY get home and eat. The only good thing i got was a free lunch.  For that I give them a 1
pos	Wow.  Been there 2 times.  I wanted to revisit to see if it was a fluke and to my pleasant surprise - it wasn't.  I'm from NW Indiana originally.  I know corn.  Indiana sweet corn cannot be beat - well - until I had the corn from America's Taco Shop.  This corn has cotija cheese hot sauce mayo and I swear crack.  There has to be crack in there... I have viscous dreams about that corn and wake up in a cold sweat.  I need that corn... it's just so good.    I don't eat beef and that's the only meat they serve but that won't stop me.  Their vampiro's minus the carne asada bean and cheese burritos chips and salsa quesadilla are all awesome.  They also have delicious horchata.... but that corn....   I know where I'm going tonight.
neg	The staff of this \"establishment\" are some of the rudest most condescending individuals I have ever met in my life. They will not give you ANY money and you will have much better luck at Sunset Clothing Exchange which is right up the street (Plus they actually have friendly staff). The people who are buying the clothes should not be buyers; judging from the way that they style themselves they know nothing about fashion whatsoever. Everyone who has stated that you will not get any money from them for designer items is right... they would much rather have trite \"trendy\" studded vests from Target than a pair of Miu Miu sunglasses.  I was there about a year ago and one of their young female employees was laughing snarking and making faces at me. I had no idea who she was. It got to the point where my friend actually pulled her aside and said something. Today their manager called me something that I can't even print on here. I had never seen him in my life either. I have never done anything to these people except for sell my clothes to them.  Avoid this place at all cost they should change the name to Juggalo Exchange.
pos	Expect no com TAM-foolery here....this joint is serious about their broken rice business!   Endless options of different broken rice (aka com tam= deliciousness)  dishes which typically include shredded pork and whatever type of meat flavors your fancy all within your $6-10 wallet budget! Service is prompt and efficient menu is ez to follow focus your energy on the broken rice dishes; thats what theyre known for.   I highly recommend the shredded pork + pork chop + steamed egg combo that comes with a light pork broth on the side. The portion is HUGE and each component of the dish is so flavorful and unique bringing together a fantastic symphony for your palate. My personal favorite is the steamed egg; there's just something about the soft and moist texture that compliments the broken rice. Go easy on the fish sauce (ngoc mam) they give you on the side (try adding Sriracha to the sauce to add some spice in your life) the dish is by far no means lacking in flavor/sodium. All at a pansy $5.99 I could really eat this all day...everyday!
neg	Well...no worries for the continued bad service...awful prices...average inventory....and just overall bad experience....because the store closes forever this weekend. I have never cared for the place....so I definitely won't miss it. However if your looking for some decent electronic gear at 60-80\% off....then this is your weekend to go. Eat Drink and be Merry my Friends
pos	Woo Hoo!  Little Caesars opens in Fountain Hills!  Yummy pizza.
neg	I have been to a buffet like this before but I will never go to this particular one again.   The food all looked fresh as we went through the food line selecting our favorites and stacking our bowl to the sky. We selected our sauces and turned it over to the grill.   The cook doused our dishes with water quickly cooked the ingredients and returned them in a new bowl.   There is a selection of crispy wonton bits rice and soups for you to add to your tray at no cost. I selected no rice as they were all old and burnt to the pan. I chose the hot and sour soup because it is ma favorite.   Free-range and refills on beverages.   Sat down to eat was not impressed. I could not muster to try a second spoon of the soup as it was absolutely disgusting. The bowl of ingredients were all bland perhaps from the overuse of water at grilling and I am almost certain the tofu had gone bad The slivers of meat that my husband had selected tasted fowl as well. We obviously did not get to far into our meal before leaving. Had we not already paid there would have been several complaints from me and changes in selections.   We could have taken the left overs home but opted to leave them instead.   Suffice to say I do NOT recommend.
pos	Covet is an excellent clothing store. In Arizona there is almost nowhere decent to shop.  unless of course you loooooove Juicy Couture in the event of which you should probably not even bother reading this review because this kind of fashion forward clothing won't appeal to you.   Acne Jeans? check. Endovenera? check. Ksubi? check.  Nike? check.   Covet starts off with an excellent men's shoe section  continues with an excellent men's clothing selection  and finishes off with excellent women's wear.   It really is a shame if you haven't been to Covet yet. Do yourself a  serious favor and support a small business at the same time.
neg	Seriously?! With grocery stores like Fresh & Easy Trader Joe's and even Safeway around here I wouldn't go to Whole Foods regularly for ANYTHING unless I was a bajillionaire. 1. It's wayyyy overpriced. I'm not sure if there's a Central Market around here as haven't seen one yet but even that is better than this in terms of price!   We got a few items here specialty items in bulk foods for example. The wine and beer bar is cool but unlike the Whole Foods in Austin Tx which was the epitome of awesome (2) one can't walk around with beverage in hand here. Too bad the rules are so stringent about that because if I were shopping with a glass of wine maybe I wouldn't notice the horrendous prices quite so much.  My 3rd complaint is that when we ordered coffees from the coffee stand there my mocha and my boyfriend's latte tasted like motor oil after taking forever to be made and the girl saw me swipe my card but THEN told me she \"didn't have a register person\" and I wasn't able to cancel the transaction....so then we had to go back through the main grocery line again. Grrr.  I left unsatisfied uncaffeinated and feeling like I had just wasted ten bucks on coffee that we ended up pouring out.   They get one star for having a wine/beer bar at all but then I have to take that star away because the bar tender said they sold the most beer and wine of any Whole Foods in existence (I call bs - the one in Austin is twelve times busier and people can shop with their beverage of choice and they have a bunch of restaurants there too so it's truly an experience - it dazzles). This leaves one star for the supply of bulk and specialty items they carry. We went to Trader Joe's after got twice as much stuff and spent half as much money. Sayin'.
pos	Love love love! Service is always fabulous and every dish has been perfect. The local cheese plate and AZ wine selections are amazing. I think between the 5 of us we have had everything on the menu and it was all delicious. This is my fave place in the country right now. Can't wait to go back over the holidays!
neg	I went in once looking for Canidae.  Which according to their website bold print they carry but not the fine print.  They don't carry it in all of their stores.  My dog has food allergies so I'm cautious about changing her food quickly but since it was about 7 pm and I was pretty much out of food on this day I figured some food would be better than no food.    During my visit I learned many things.  Apparently Canidae is a inferior brand and ripped off its ingredients and packaging from Innova.  Innova is a far far superior dog food.  Innova is awesome Canidae is for chumps.  Innova is also more expensive and a smaller bag.  Nothing I couldn't afford but annoying none the less. Not wanting to create dog food controversy I bought a bag of the morally superior Innova.  But when I checked out I was asked about four times whether I realized I was buying nibbles instead of bits.  \"You know you have the nibbles. Are you sure you want nibbles?  We have bits if your dog prefers bits\".  She's a 70-lb lab that will eat anything except for vegetables.  I mentioned that the nibbles were fine.  \"Are you sure you want nibbles?  We have bits if you want bits\"?  Dude just ring up the freaking food and get me the hell out of here.  As expected my dog ate the nibbles.  She felt superior for the month supply of Innova that she ate.  Then she went back to the ghetto and ate her  inferior Canidae.
pos	This place pushes out some delicious food Red chile burro with rice and beans is better than any I've had and their Nachos are soooo freaking cheesey and good you'll want to order both for one sitting. Unfortunately only outside seating but cool art work on the building to enjoy while eating and don't be discouraged by there greedy practice of charging for extra hot sauce. But of all things to remember make sure you bring cash the place can't afford a card processing machine which is a good thing other wise I'd be there too often and a fat face looks weird on me
neg	I was very disappointed in my encounter with them today.  I have been going there for years and thought they have done a good job.  Today I picked up my Tori Burch purse that I brought in to have a shoulder strap repaired.  The thread they used for the repair was a light cream color.  The purse and the stitching is a mustard yellow color.  It looks terrible!!!  They tried putting some cream colored shoe polish on the tread no improvement.  Now the thread just looked dirty.  I told them that I was not at all happy with the repair.  They just kept saying in thick accent.  \"It's good I fixed it good\".  They would not refund the amount I prepaid  (prepay only store) or redo it with the correct color thread.  Just kept saying.  \"I fixed it good\".  Looks like I'll be finding a new shoe repair place.
pos	My husband and I have been going here for a few years now. It is one of our favorite places. Really low key affordable amazing food! Between the 2 of us our bill is never more than $10 and we are always stuffed! I love how casual it is and the humus cannot be beat!
neg	pretentious and bad service - attendants are totally clueless (though I feel for them if management makes them wear the costumes they wear). overpriced fashion brands.  if you want to spend $200 on a flannel there are MUCH better options out there.  run in and glance at the sale rack otherwise avoid this place like the plague.
